ID,Latitude,Longitude,n,date_min,date_max,mins,hours,days
5,-18.7475,34.2996,3,2021-08-04 3:00:02 UTC,2021-08-05 17:00:49 UTC,2280.78333333333,38.0130555555556,1.58387731481481
6,-18.7475,34.2997,5,2021-08-01 3:00:02 UTC,2021-08-06 3:00:40 UTC,7200.63333333333,120.010555555556,5.00043981481482
4,-18.7474,34.2997,5,2021-07-30 16:00:45 UTC,2021-07-31 17:00:19 UTC,1499.56666666667,24.9927777777778,1.04136574074074
5,-18.7474,34.2998,4,2021-07-31 3:00:02 UTC,2021-08-06 3:00:02 UTC,8640,144,6
9,-18.7472,34.3434,3,2021-02-21 22:00:08 UTC,2021-03-16 3:00:56 UTC,31980.8,533.013333333333,22.2088888888889
3,-18.7469,34.2992,2,2021-07-10 4:00:26 UTC,2021-07-30 14:00:52 UTC,29400.4333333333,490.007222222222,20.4169675925926
8,-18.7467,34.2992,2,2021-07-27 14:00:26 UTC,2021-08-01 14:00:32 UTC,7200.1,120.001666666667,5.00006944444445
10,-18.7467,34.3131,3,2020-09-25 23:00:36 UTC,2020-09-29 23:00:01 UTC,5759.41666666667,95.9902777777778,3.99959490740741
11,-18.7467,34.3132,2,2020-09-27 3:00:44 UTC,2020-09-28 19:04:02 UTC,2403.3,40.055,1.66895833333333
16,-18.7467,34.3576,3,2021-04-17 6:04:02 UTC,2021-10-03 3:00:02 UTC,243176,4052.93333333333,168.872222222222
17,-18.7467,34.3577,2,2021-02-22 6:00:02 UTC,2021-10-09 6:00:29 UTC,329700.45,5495.0075,228.958645833333
8,-18.7466,34.2931,3,2020-11-17 16:07:26 UTC,2020-11-30 6:00:31 UTC,18113.0833333333,301.884722222222,12.5785300925926
17,-18.7466,34.3131,4,2020-09-26 19:00:20 UTC,2020-09-30 3:00:01 UTC,4799.68333333333,79.9947222222222,3.33311342592593
6,-18.7465,34.2931,12,2020-11-16 14:16:32 UTC,2020-12-01 16:00:40 UTC,21704.1333333333,361.735555555556,15.0723148148148
19,-18.7465,34.3574,2,2021-03-14 14:00:55 UTC,2021-10-03 3:00:32 UTC,291599.616666667,4859.99361111111,202.499733796296
6,-18.7464,34.293,5,2020-11-18 14:00:31 UTC,2020-12-01 4:00:29 UTC,18119.9666666667,301.999444444445,12.5833101851852
7,-18.7464,34.2931,4,2020-11-29 4:00:29 UTC,2020-12-01 16:00:41 UTC,3600.2,60.0033333333333,2.50013888888889
14,-18.7464,34.351,3,2020-11-21 4:00:02 UTC,2020-11-25 4:00:28 UTC,5760.43333333333,96.0072222222222,4.00030092592593
7,-18.7463,34.2931,13,2020-11-28 16:07:50 UTC,2020-12-01 14:10:45 UTC,4202.91666666667,70.0486111111111,2.91869212962963
8,-18.7463,34.2932,2,2020-11-18 4:00:40 UTC,2020-11-28 16:00:10 UTC,15119.5,251.991666666667,10.4996527777778
11,-18.746,34.3603,4,2020-11-21 6:00:02 UTC,2021-02-18 14:00:22 UTC,128640.333333333,2144.00555555556,89.3335648148148
3,-18.7459,34.2989,6,2021-06-30 4:00:38 UTC,2021-08-02 3:00:32 UTC,47459.9,790.998333333333,32.9582638888889
7,-18.7459,34.3603,2,2020-11-21 6:00:32 UTC,2021-04-27 6:00:52 UTC,226020.333333333,3767.00555555556,156.958564814815
8,-18.7458,34.2996,6,2021-06-25 17:00:32 UTC,2021-06-29 3:00:32 UTC,4920,82,3.41666666666667
9,-18.7458,34.2997,13,2021-06-25 17:00:50 UTC,2021-06-30 5:00:47 UTC,6479.95,107.999166666667,4.49996527777778
5,-18.7457,34.2994,3,2021-07-15 22:00:02 UTC,2021-07-21 5:00:09 UTC,7620.11666666667,127.001944444444,5.29174768518519
6,-18.7457,34.2995,13,2021-06-29 17:00:40 UTC,2021-07-26 17:00:02 UTC,38879.3666666667,647.989444444445,26.9995601851852
7,-18.7457,34.2996,6,2021-06-29 3:15:32 UTC,2021-07-24 3:00:02 UTC,35984.5,599.741666666667,24.9892361111111
8,-18.7457,34.2997,10,2021-06-24 22:00:31 UTC,2021-07-19 5:00:12 UTC,34979.6833333333,582.994722222222,24.2914467592593
9,-18.7457,34.2998,8,2021-06-25 3:00:02 UTC,2021-07-10 6:00:37 UTC,21780.5833333333,363.009722222222,15.1254050925926
12,-18.7457,34.3005,2,2021-07-10 14:00:32 UTC,2021-07-14 14:00:10 UTC,5759.63333333333,95.9938888888889,3.99974537037037
4,-18.7456,34.2992,7,2021-07-10 17:00:07 UTC,2021-07-24 3:00:28 UTC,19320.35,322.005833333333,13.4169097222222
8,-18.7456,34.2996,5,2021-06-30 14:00:56 UTC,2021-07-26 14:00:08 UTC,37439.2,623.986666666667,25.9994444444444
9,-18.7456,34.2997,6,2021-06-24 17:00:44 UTC,2021-07-26 16:00:10 UTC,46019.4333333333,766.990555555556,31.9579398148148
10,-18.7456,34.2998,3,2021-06-24 17:00:19 UTC,2021-07-16 14:00:56 UTC,31500.6166666667,525.010277777778,21.8754282407407
11,-18.7456,34.3,2,2021-06-24 16:00:40 UTC,2021-07-12 6:00:32 UTC,25319.8666666667,421.997777777778,17.5832407407407
7,-18.7455,34.2991,2,2021-06-30 3:00:53 UTC,2021-07-11 22:00:09 UTC,16979.2666666667,282.987777777778,11.7911574074074
8,-18.7455,34.2992,4,2021-07-10 16:00:02 UTC,2021-07-12 3:00:54 UTC,2100.86666666667,35.0144444444444,1.45893518518519
9,-18.7455,34.2993,6,2021-07-12 16:00:31 UTC,2021-07-22 3:00:32 UTC,13620.0166666667,227.000277777778,9.45834490740741
11,-18.7455,34.2995,9,2021-06-30 17:00:31 UTC,2021-07-23 22:00:31 UTC,33420,557,23.2083333333333
12,-18.7455,34.2996,22,2021-06-30 22:00:39 UTC,2021-07-21 6:00:32 UTC,29279.8833333333,487.998055555556,20.3332523148148
13,-18.7455,34.2997,11,2021-06-30 16:00:49 UTC,2021-07-20 16:00:31 UTC,28799.7,479.995,19.9997916666667
14,-18.7455,34.2998,2,2021-07-01 16:00:40 UTC,2021-07-09 4:00:42 UTC,10800.0333333333,180.000555555556,7.50002314814815
15,-18.7455,34.2999,7,2021-07-06 14:00:31 UTC,2021-07-21 17:04:29 UTC,21783.9666666667,363.066111111111,15.1277546296296
8,-18.7454,34.2995,5,2021-06-30 17:00:32 UTC,2021-07-09 14:00:37 UTC,12780.0833333333,213.001388888889,8.87505787037037
9,-18.7454,34.2996,12,2021-07-01 17:00:02 UTC,2021-07-15 3:00:05 UTC,19320.05,322.000833333333,13.4167013888889
10,-18.7454,34.2997,5,2021-07-03 17:00:49 UTC,2021-07-29 3:00:32 UTC,36599.7166666667,609.995277777778,25.4164699074074
11,-18.7454,34.2998,15,2021-07-01 22:00:10 UTC,2021-07-28 17:00:31 UTC,38580.35,643.005833333333,26.7919097222222
8,-18.7453,34.2998,3,2021-07-25 3:00:40 UTC,2021-07-29 3:00:32 UTC,5759.86666666667,95.9977777777778,3.99990740740741
9,-18.7453,34.2999,2,2021-07-24 17:00:10 UTC,2021-07-27 3:00:01 UTC,3479.85,57.9975,2.4165625
13,-18.7453,34.3016,7,2021-06-14 6:00:10 UTC,2021-06-22 6:00:26 UTC,11520.2666666667,192.004444444444,8.00018518518519
14,-18.7453,34.3017,5,2021-06-13 16:00:02 UTC,2021-06-20 22:00:10 UTC,10440.1333333333,174.002222222222,7.25009259259259
15,-18.7453,34.3018,3,2021-06-19 4:00:29 UTC,2021-06-20 6:00:04 UTC,1559.58333333333,25.9930555555556,1.08304398148148
4,-18.7452,34.2996,4,2021-07-08 17:00:03 UTC,2021-07-09 17:00:30 UTC,1440.45,24.0075,1.0003125
6,-18.7452,34.2999,4,2021-07-24 17:00:17 UTC,2021-07-28 17:00:09 UTC,5759.86666666667,95.9977777777778,3.99990740740741
9,-18.7452,34.3016,9,2021-06-14 22:00:02 UTC,2021-06-19 14:00:40 UTC,6720.63333333333,112.010555555556,4.66710648148148
10,-18.7452,34.3017,20,2021-06-15 17:00:07 UTC,2021-06-23 4:00:43 UTC,10740.6,179.01,7.45875
11,-18.7452,34.3018,13,2021-06-13 22:00:56 UTC,2021-06-24 3:00:32 UTC,14699.6,244.993333333333,10.2080555555556
6,-18.7451,34.2994,3,2021-07-20 3:00:22 UTC,2021-07-30 6:00:32 UTC,14580.1666666667,243.002777777778,10.1251157407407
7,-18.7451,34.2996,3,2021-07-05 14:00:43 UTC,2021-07-29 17:00:04 UTC,34739.35,578.989166666667,24.1245486111111
11,-18.7451,34.3016,5,2021-06-14 14:00:32 UTC,2021-06-19 16:00:32 UTC,7320,122,5.08333333333333
13,-18.7451,34.3018,4,2021-06-16 3:00:02 UTC,2021-06-24 3:00:50 UTC,11520.8,192.013333333333,8.00055555555556
8,-18.745,34.2996,3,2021-07-20 3:00:28 UTC,2021-07-30 3:00:32 UTC,14400.0666666667,240.001111111111,10.0000462962963
12,-18.745,34.3017,3,2021-06-17 3:00:35 UTC,2021-06-23 3:00:24 UTC,8639.81666666667,143.996944444444,5.99987268518519
4,-18.7446,34.303,2,2021-05-18 22:00:02 UTC,2021-05-20 3:00:40 UTC,1740.63333333333,29.0105555555556,1.20877314814815
8,-18.7443,34.3026,2,2021-05-12 22:00:13 UTC,2021-06-12 3:00:38 UTC,43500.4166666667,725.006944444445,30.2086226851852
9,-18.7443,34.3028,3,2021-04-26 22:00:38 UTC,2021-06-02 14:00:35 UTC,52799.95,879.999166666667,36.6666319444445
5,-18.7442,34.3026,2,2021-04-26 16:00:53 UTC,2021-05-12 17:00:17 UTC,23099.4,384.99,16.04125
7,-18.7442,34.3028,2,2021-04-20 3:00:56 UTC,2021-05-13 4:00:38 UTC,33179.7,552.995,23.0414583333333
8,-18.7442,34.3029,3,2021-04-27 3:00:48 UTC,2021-06-04 16:00:40 UTC,55499.8666666667,924.997777777778,38.5415740740741
7,-18.7441,34.3025,3,2021-05-23 6:00:02 UTC,2021-06-06 3:00:32 UTC,19980.5,333.008333333333,13.8753472222222
8,-18.7441,34.3027,2,2021-06-04 22:00:32 UTC,2021-06-11 22:00:40 UTC,10080.1333333333,168.002222222222,7.00009259259259
9,-18.7441,34.3028,6,2021-04-15 17:00:25 UTC,2021-06-07 4:00:02 UTC,75539.6166666667,1258.99361111111,52.4580671296296
10,-18.7441,34.303,4,2021-04-27 3:00:32 UTC,2021-05-18 16:00:02 UTC,31019.5,516.991666666667,21.5413194444444
5,-18.744,34.3025,4,2021-05-11 14:00:10 UTC,2021-06-06 6:00:05 UTC,36959.9166666667,615.998611111111,25.6666087962963
6,-18.744,34.3026,3,2021-06-04 14:00:31 UTC,2021-06-10 3:00:54 UTC,7980.38333333333,133.006388888889,5.54193287037037
7,-18.744,34.3027,3,2021-06-09 3:00:59 UTC,2021-06-12 22:00:40 UTC,5459.68333333333,90.9947222222222,3.79144675925926
8,-18.744,34.3028,17,2021-04-27 3:00:11 UTC,2021-06-11 5:00:20 UTC,64920.15,1082.0025,45.0834375
9,-18.744,34.3029,12,2021-05-10 6:00:03 UTC,2021-06-11 17:00:02 UTC,46739.9833333333,778.999722222222,32.4583217592593
10,-18.744,34.303,4,2021-05-11 16:00:43 UTC,2021-06-08 17:00:12 UTC,40379.4833333333,672.991388888889,28.0413078703704
13,-18.744,34.3033,2,2021-05-26 3:00:48 UTC,2021-05-28 3:00:26 UTC,2879.63333333333,47.9938888888889,1.99974537037037
5,-18.7439,34.3025,3,2021-05-12 14:00:01 UTC,2021-06-06 6:00:26 UTC,35520.4166666667,592.006944444445,24.6669560185185
6,-18.7439,34.3027,13,2021-05-28 5:00:10 UTC,2021-06-12 6:00:36 UTC,21660.4333333333,361.007222222222,15.0419675925926
7,-18.7439,34.3028,14,2021-04-16 3:00:36 UTC,2021-06-13 5:00:51 UTC,83640.25,1394.00416666667,58.0835069444445
9,-18.7439,34.303,4,2021-05-25 6:00:32 UTC,2021-06-02 16:00:40 UTC,12120.1333333333,202.002222222222,8.41675925925926
10,-18.7439,34.3031,6,2021-05-21 16:00:01 UTC,2021-05-31 16:00:01 UTC,14400,240,10
11,-18.7439,34.3032,3,2021-05-25 17:04:15 UTC,2021-05-28 6:00:32 UTC,3656.28333333333,60.9380555555556,2.53908564814815
12,-18.7439,34.3033,5,2021-05-24 3:00:31 UTC,2021-06-03 17:05:31 UTC,15245,254.083333333333,10.5868055555556
1,-18.7438,34.3026,3,2021-04-08 17:00:52 UTC,2021-05-18 14:00:02 UTC,57419.1666666667,956.986111111111,39.8744212962963
3,-18.7438,34.3028,3,2021-05-21 17:00:02 UTC,2021-06-10 14:00:50 UTC,28620.8,477.013333333333,19.8755555555556
6,-18.7438,34.3032,4,2021-05-28 6:00:50 UTC,2021-05-30 6:00:02 UTC,2879.2,47.9866666666667,1.99944444444444
7,-18.7438,34.3033,5,2021-05-28 3:00:40 UTC,2021-06-07 22:00:36 UTC,15539.9333333333,258.998888888889,10.7916203703704
8,-18.7437,34.3032,7,2021-05-25 3:00:29 UTC,2021-06-01 6:00:40 UTC,10260.1833333333,171.003055555556,7.12512731481482
9,-18.7437,34.3033,15,2021-05-25 3:00:02 UTC,2021-06-08 3:00:32 UTC,20160.5,336.008333333333,14.0003472222222
3,-18.7436,34.3032,2,2021-05-25 4:00:26 UTC,2021-06-02 3:00:23 UTC,11459.95,190.999166666667,7.95829861111111
4,-18.7436,34.3033,3,2021-05-24 22:00:10 UTC,2021-06-04 3:00:20 UTC,14700.1666666667,245.002777777778,10.2084490740741
7,-18.7434,34.3035,2,2021-06-01 14:00:10 UTC,2021-06-09 14:00:31 UTC,11520.35,192.005833333333,8.00024305555556
4,-18.7432,34.309,3,2020-09-19 23:00:10 UTC,2020-09-21 3:04:50 UTC,1684.66666666667,28.0777777777778,1.16990740740741
4,-18.743,34.3309,2,2020-11-12 6:00:17 UTC,2021-04-13 17:00:02 UTC,219479.75,3657.99583333333,152.416493055556
6,-18.7425,34.3146,2,2020-10-22 4:00:10 UTC,2020-11-05 4:00:56 UTC,20220.7666666667,337.012777777778,14.0421990740741
1,-18.7424,34.3082,3,2020-09-23 7:00:31 UTC,2020-09-27 7:00:40 UTC,5760.15,96.0025,4.00010416666667
2,-18.7424,34.3083,3,2020-09-29 15:04:26 UTC,2020-10-01 11:06:31 UTC,2642.08333333333,44.0347222222222,1.83478009259259
3,-18.7424,34.3084,6,2020-09-19 11:00:31 UTC,2020-09-27 15:00:01 UTC,11759.5,195.991666666667,8.16631944444444
2,-18.7423,34.3084,5,2020-09-21 7:00:38 UTC,2020-09-30 11:00:31 UTC,13199.8833333333,219.998055555556,9.16658564814815
3,-18.7422,34.3309,2,2020-11-06 4:00:48 UTC,2020-11-12 14:00:31 UTC,9239.71666666667,153.995277777778,6.41646990740741
3,-18.7389,34.3361,7,2020-11-11 4:00:50 UTC,2020-11-20 22:00:32 UTC,14039.7,233.995,9.74979166666667
1,-18.7319,34.3122,2,2020-09-07 7:00:01 UTC,2020-09-10 19:00:50 UTC,5040.81666666667,84.0136111111111,3.50056712962963
4,-18.7318,34.3122,2,2020-09-10 7:00:10 UTC,2020-12-23 6:00:50 UTC,149760.666666667,2496.01111111111,104.000462962963
4,-18.7312,34.311,4,2020-10-11 19:00:32 UTC,2020-10-14 11:00:56 UTC,3840.4,64.0066666666667,2.66694444444444
6,-18.7311,34.311,3,2020-10-08 23:00:47 UTC,2020-10-12 11:00:32 UTC,5039.75,83.9958333333333,3.49982638888889
2,-18.7301,34.3117,2,2020-10-08 11:00:31 UTC,2020-10-11 11:00:39 UTC,4320.13333333333,72.0022222222222,3.00009259259259
3,-18.7294,34.2891,2,2020-12-11 3:00:27 UTC,2020-12-19 3:00:26 UTC,11519.9833333333,191.999722222222,7.99998842592593
1,-18.7285,34.2986,2,2020-10-05 11:00:31 UTC,2020-10-06 11:00:31 UTC,1440,24,1
4,-18.724,34.3456,2,2020-11-22 6:00:01 UTC,2020-11-27 6:00:20 UTC,7200.31666666667,120.005277777778,5.00021990740741
2,-18.7234,34.3323,2,2020-12-13 22:00:14 UTC,2020-12-15 3:00:32 UTC,1740.3,29.005,1.20854166666667
3,-18.7203,34.3154,2,2020-10-19 4:00:20 UTC,2020-10-20 4:00:58 UTC,1440.63333333333,24.0105555555556,1.00043981481481
1,-18.7135,34.3581,2,2020-12-01 4:00:32 UTC,2020-12-02 14:00:40 UTC,2040.13333333333,34.0022222222222,1.41675925925926
2,-18.7135,34.3582,3,2020-11-30 6:00:40 UTC,2020-12-02 16:00:31 UTC,3479.85,57.9975,2.4165625
2,-18.7106,34.3042,3,2020-10-20 7:00:10 UTC,2020-11-03 5:00:38 UTC,20100.4666666667,335.007777777778,13.9586574074074
6,-18.7105,34.3042,4,2020-10-17 5:00:34 UTC,2020-10-21 7:00:15 UTC,5879.68333333333,97.9947222222222,4.08311342592593
7,-18.7105,34.3043,3,2020-10-06 7:00:17 UTC,2020-10-31 7:00:40 UTC,36060.3833333333,601.006388888889,25.0419328703704
3,-18.7094,34.3034,2,2020-10-02 5:00:20 UTC,2020-11-21 16:00:30 UTC,72720.1666666667,1212.00277777778,50.5001157407407
2,-18.7027,34.4142,3,2020-11-29 14:00:50 UTC,2020-12-01 3:00:29 UTC,2219.65,36.9941666666667,1.54142361111111
4,-18.7026,34.4184,2,2020-11-30 14:00:26 UTC,2020-12-01 14:00:55 UTC,1440.48333333333,24.0080555555556,1.00033564814815
3,-18.7015,34.3079,2,2020-09-19 7:00:55 UTC,2020-09-24 7:00:02 UTC,7199.11666666667,119.985277777778,4.99938657407407
4,-18.6991,34.334,2,2020-11-25 4:00:47 UTC,2020-11-27 6:00:10 UTC,2999.38333333333,49.9897222222222,2.08290509259259
5,-18.6991,34.3342,4,2020-11-19 4:00:49 UTC,2020-11-25 3:00:56 UTC,8580.11666666667,143.001944444444,5.95841435185185
2,-18.699,34.3339,3,2020-11-11 5:00:32 UTC,2020-11-25 6:00:36 UTC,20220.0666666667,337.001111111111,14.041712962963
3,-18.699,34.334,3,2020-11-09 5:00:32 UTC,2020-11-17 5:00:20 UTC,11519.8,191.996666666667,7.99986111111111
4,-18.699,34.3341,2,2020-11-24 4:00:26 UTC,2020-11-26 14:00:50 UTC,3480.4,58.0066666666667,2.41694444444444
5,-18.699,34.3342,4,2020-11-19 3:00:06 UTC,2020-11-26 4:00:02 UTC,10139.9333333333,168.998888888889,7.04162037037037
2,-18.684,34.2738,2,2021-03-18 4:00:20 UTC,2021-03-19 14:00:31 UTC,2040.18333333333,34.0030555555556,1.41679398148148
2,-18.6785,34.2989,2,2021-03-29 3:00:19 UTC,2021-04-15 3:00:31 UTC,24480.2,408.003333333333,17.0001388888889
1,-18.6709,34.2555,8,2021-10-24 18:07:31 UTC,2021-11-02 22:00:50 UTC,13253.3166666667,220.888611111111,9.20369212962963
2,-18.6709,34.2556,6,2021-10-23 18:00:01 UTC,2021-11-03 2:00:55 UTC,14940.9,249.015,10.375625
2,-18.6696,34.2518,4,2021-10-23 6:00:01 UTC,2021-10-25 10:00:20 UTC,3120.31666666667,52.0052777777778,2.16688657407407
1,-18.6502,34.341,3,2021-01-12 22:00:40 UTC,2021-02-04 6:00:56 UTC,32160.2666666667,536.004444444444,22.3335185185185
1,-18.6117,34.3253,2,2020-12-16 4:00:20 UTC,2020-12-30 14:00:02 UTC,20759.7,345.995,14.4164583333333
2,-18.6103,34.3244,2,2020-12-17 3:00:01 UTC,2021-03-14 16:00:38 UTC,126060.616666667,2101.01027777778,87.5420949074074
3,-18.6096,34.3002,2,2021-01-16 22:00:02 UTC,2021-01-18 3:00:26 UTC,1740.4,29.0066666666667,1.20861111111111
2,-18.5437,34.2898,2,2021-05-26 3:00:46 UTC,2021-05-27 6:00:02 UTC,1619.26666666667,26.9877777777778,1.12449074074074
2,-18.5436,34.2896,3,2021-05-23 6:00:23 UTC,2021-05-24 6:00:23 UTC,1440,24,1
3,-18.5436,34.2897,5,2021-05-25 17:00:10 UTC,2021-05-30 6:00:01 UTC,6539.85,108.9975,4.5415625
1,-18.5435,34.2896,2,2021-05-22 17:00:43 UTC,2021-05-25 6:00:02 UTC,3659.31666666667,60.9886111111111,2.54119212962963
2,-18.5435,34.2897,3,2021-05-23 17:00:02 UTC,2021-05-31 6:00:01 UTC,10859.9833333333,180.999722222222,7.54165509259259
